Date,Stocks,TBills,risk_adjusted
2020-08-10,0.0014459405160438532,0.00022492410234242755,0.0012210164137014257
2020-08-11,-0.004427576672918487,0.00019994002798462418,-0.0046275167009031115
2020-08-12,0.012886006348418633,0.00019994002798462418,0.012686066320434009
2020-08-13,0.0010220552147723883,0.00019994002798462418,0.0008221151867877641
2020-08-14,-0.0009667838247239269,0.00022492410234242755,-0.0011917079270663544
2020-08-17,0.005304026366773629,0.00022492410234242755,0.005079102264431201
2020-08-18,0.0011305047829479609,0.00019994002798462418,0.0009305647549633367
2020-08-19,-0.004954283035130236,0.00017495408124879042,-0.005129237116379026
2020-08-20,-0.0006849641106679849,0.00019994002798462418,-0.0008849041386526091
2020-08-21,0.0012784592323291655,0.00017495408124879042,0.001103505151080375
2020-08-24,0.007712110077378043,0.00022492410234242755,0.007487185975035615
2020-08-25,0.002541456567264344,0.00019994002798462418,0.00234151653927972
2020-08-26,0.005831648156974456,0.00017495408124879042,0.005656694075725666
2020-08-27,0.0013359444115264019,0.00022492410234242755,0.0011110203091839743
2020-08-28,0.0060640636716533525,0.00022492410234242755,0.005839139569310925
2020-08-31,-0.002979268295233095,0.00019994002798462418,-0.0031792083232177193
2020-09-01,0.006612496430728143,0.00022492410234242755,0.0063875723283857155
2020-09-02,0.01791820668486288,0.00024990630464993835,0.017668300380212942
2020-09-03,-0.03318982183005159,0.00024990630464993835,-0.03343972813470153
2020-09-04,-0.010615989155249417,0.00022492410234242755,-0.010840913257591844
2020-09-08,-0.020813403547469078,0.00024990630464993835,-0.021063309852119017
2020-09-09,0.017918178047005684,0.00024990630464993835,0.017668271742355746
2020-09-10,-0.01442157811875544,0.00024990630464993835,-0.014671484423405379
2020-09-11,0.0030125062190997642,0.00024990630464993835,0.002762599914449826
2020-09-14,0.01501156171938689,0.00024990630464993835,0.014761655414736952
2020-09-15,0.004192268851409553,0.00022492410234242755,0.003967344749067125
2020-09-16,0.001811889863790217,0.00019994002798462418,0.0016119498358055928
2020-09-17,-0.008196181618839504,0.00022492410234242755,-0.008421105721181932
2020-09-18,-0.0110014709964118,0.00022492410234242755,-0.011226395098754227
2020-09-21,-0.01720756622553099,0.00022492410234242755,-0.017432490327873418
2020-09-22,0.009551744088852843,0.00019994002798462418,0.009351804060868218
2020-09-23,-0.022492110445685887,0.00019994002798462418,-0.02269205047367051
2020-09-24,0.00208851346742156,0.00019994002798462418,0.0018885734394369358
2020-09-25,0.015328336922681096,0.00019994002798462418,0.015128396894696472
2020-09-28,0.018138549810254645,0.00022492410234242755,0.017913625707912217
2020-09-29,-0.00399348842462921,0.00017495408124879042,-0.004168442505878001
2020-09-30,0.007111793863332494,0.00019994002798462418,0.00691185383534787
2020-10-01,0.007602536576688745,0.00022492410234242755,0.007377612474346318
2020-10-02,-0.003906227123309125,0.00024990630464993835,-0.004156133427959063
2020-10-05,0.01728791270602903,0.00022492410234242755,0.017062988603686602
2020-10-06,-0.010346093618169183,0.00019994002798462418,-0.010546033646153807
2020-10-07,0.017450451729500882,0.00019994002798462418,0.017250511701516258
2020-10-08,0.01113233915713474,0.00022492410234242755,0.010907415054792313
2020-10-09,0.007420087452432389,0.00024990630464993835,0.007170181147782451
2020-10-13,0.006400467640063745,0.00022492410234242755,0.0061755435377213175
2020-10-14,-0.005016774045488059,0.00024990630464993835,-0.005266680350137998
2020-10-15,0.0020853714464805773,0.00024990630464993835,0.001835465141830639
2020-10-16,0.00013338618647562583,0.00022492410234242755,-9.153791586680171e-05
2020-10-19,-0.014720522320081142,0.00022492410234242755,-0.01494544642242357
2020-10-20,0.0061645987713123684,0.00019994002798462418,0.005964658743327744
